,id,date_recorded,gps_height,longitude,latitude,basin,public_meeting,scheme_management,construction_year,extraction_type_class,management,payment_type,water_quality,quantity,source,source_class,waterpoint_type,year_recorded,date_recordedMonth,date_recordedElapsed,population_log,age
129,60279,2011-03-04 00:00:00,2012.0,34.74,-9.39969423,Rufiji,1,VWC,2002.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,3,60,4.394449154672439,9.0
130,28615,2013-03-14 00:00:00,1274.0,34.99,-10.94025521,Lake Nyasa,1,Water Board,2002.0,gravity,water board,monthly,soft,enough,spring,groundwater,communal standpipe,2013,3,801,5.564520407322694,11.0
131,8744,2011-03-01 00:00:00,2132.0,34.21,-9.45018053,Lake Nyasa,1,VWC,2002.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2011,3,57,4.394449154672439,9.0
132,48308,2012-10-03 00:00:00,709.1666666666666,32.76,-3.94044709,Lake Tanganyika,1,VWC,2010.0,gravity,vwc,per bucket,soft,enough,spring,groundwater,communal standpipe multiple,2012,10,639,6.249975242259483,2.0
133,49626,2012-11-08 00:00:00,1287.0,33.86,-1.98006878,Lake Victoria,1,WUA,1972.0,gravity,wua,unknown,soft,dry,lake,surface,communal standpipe multiple,2012,11,675,5.303304908059076,40.0
134,38098,2013-10-03 00:00:00,1306.0,36.9,-3.11331959,Internal,1,VWC,2010.0,gravity,wua,unknown,soft,insufficient,spring,groundwater,communal standpipe,2013,10,1004,5.5254529391317835,3.0
135,30309,2013-01-30 00:00:00,1339.0,34.07,-2.99369841,Lake Victoria,1,WUG,1998.0,handpump,wug,never pay,soft,enough,shallow well,groundwater,hand pump,2013,1,758,5.5254529391317835,15.0
136,8015,2011-07-20 00:00:00,1227.448275862069,32.92,-2.47456022,Lake Victoria,1,Private operator,1990.0,handpump,private operator,never pay,salty,enough,shallow well,groundwater,hand pump,2011,7,198,6.398594934535208,21.0
137,3496,2011-04-18 00:00:00,729.2916666666667,37.22,-6.51840064,Wami / Ruvu,1,VWC,2005.0,submersible,vwc,never pay,salty,enough,machine dbh,groundwater,communal standpipe,2011,4,105,5.247024072160486,6.0
138,56971,2011-03-18 00:00:00,1193.0,38.48,-4.6185188,Pangani,1,VWC,2010.0,handpump,vwc,never pay,salty,enough,shallow well,groundwater,hand pump,2011,3,74,0.6931471805599453,1.0
139,68616,2011-07-19 00:00:00,1007.9485618345449,31.74,-2.44925152,Lake Victoria,1,VWC,1999.0,handpump,vwc,never pay,soft,insufficient,machine dbh,groundwater,hand pump,2011,7,197,4.709530201312334,12.0
140,8646,2013-02-18 00:00:00,1042.0,35.76,-10.5153101,Lake Nyasa,1,WUG,1983.0,handpump,wug,on failure,soft,insufficient,shallow well,groundwater,hand pump,2013,2,777,5.198497031265826,30.0
141,74104,2011-03-14 00:00:00,550.1304347826087,35.84,-6.77170227,Rufiji,1,VWC,1982.0,motorpump,vwc,unknown,soft,insufficient,machine dbh,groundwater,communal standpipe multiple,2011,3,70,0.6931471805599453,29.0
142,37501,2013-01-24 00:00:00,720.0,39.24,-10.87948265,Ruvuma / Southern Coast,1,VWC,1996.0,gravity,vwc,per bucket,soft,insufficient,spring,groundwater,communal standpipe,2013,1,752,6.7464121285733745,17.0
143,33001,2012-10-10 00:00:00,1062.9973753604006,33.18,-4.20028394,Internal,0,Water authority,1997.0,submersible,water authority,never pay,coloured,insufficient,dam,surface,communal standpipe,2012,10,646,4.189654742026425,15.0
144,69202,2013-02-23 00:00:00,1682.0,37.59,-3.21965387,Pangani,1,Company,2000.0,gravity,company,monthly,soft,enough,spring,groundwater,communal standpipe,2013,2,782,0.6931471805599453,13.0
145,68409,2013-03-16 00:00:00,942.0,37.15,-3.33484802,Pangani,1,Water Board,1999.0,gravity,water board,per bucket,soft,enough,spring,groundwater,communal standpipe,2013,3,803,3.9318256327243257,14.0
146,51847,2011-03-19 00:00:00,969.7511312217194,36.16,-5.56955781,Wami / Ruvu,1,VWC,1997.0,motorpump,vwc,unknown,soft,dry,machine dbh,groundwater,communal standpipe multiple,2011,3,75,5.170483995038151,14.0
147,55647,2012-10-12 00:00:00,1380.7,32.97,-3.73365859,Internal,1,WUG,1987.0,handpump,wug,never pay,soft,dry,shallow well,groundwater,hand pump,2012,10,648,5.017279836814924,25.0
148,17923,2011-07-31 00:00:00,1171.0,33.09,-2.03466061,Lake Victoria,1,other,1990.0,handpump,vwc,never pay,coloured,seasonal,shallow well,groundwater,hand pump,2011,7,209,5.860786223465865,21.0
149,71743,2011-02-26 00:00:00,110.0,38.86,-6.7832854000000005,Wami / Ruvu,1,Parastatal,1986.0,motorpump,vwc,per bucket,soft,dry,river,surface,other,2011,2,54,4.61512051684126,25.0
150,51539,2013-02-09 00:00:00,2045.5,34.44,-9.576960900000001,Lake Victoria,1,WUG,2006.0,handpump,wug,unknown,soft,enough,shallow well,groundwater,hand pump,2013,2,768,2.803360380906535,7.0
151,73819,2011-04-01 00:00:00,885.3821656050956,35.75,-6.33126372,Rufiji,1,VWC,1997.0,motorpump,vwc,per bucket,soft,enough,machine dbh,groundwater,communal standpipe multiple,2011,4,88,5.017279836814924,14.0
152,66881,2011-04-22 00:00:00,995.150334161099,32.93,-9.26673527,Lake Nyasa,1,VWC,1996.0,handpump,vwc,on failure,soft,enough,shallow well,groundwater,hand pump,2011,4,109,5.5254529391317835,15.0
153,58768,2013-02-09 00:00:00,951.0,29.89,-5.31079128,Lake Tanganyika,1,VWC,1999.0,handpump,vwc,unknown,soft,enough,shallow well,groundwater,hand pump,2013,2,768,5.707110264748875,14.0
154,2648,2011-07-08 00:00:00,874.4935466415307,31.32,-2.66167239,Lake Tanganyika,1,VWC,1996.0,gravity,vwc,never pay,soft,insufficient,spring,groundwater,communal standpipe,2011,7,186,5.673323267171493,15.0
155,68933,2013-08-02 00:00:00,439.0,34.85,-11.32726797,Lake Nyasa,1,VWC,1992.0,gravity,vwc,monthly,soft,enough,spring,groundwater,communal standpipe,2013,8,942,4.574710978503383,21.0
156,12427,2013-01-23 00:00:00,1111.0,30.36,-4.86323549,Lake Tanganyika,1,Water authority,2007.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2013,1,751,6.608000625296087,6.0
157,16633,2011-08-05 00:00:00,1116.5746953405019,32.73,-8.84626582,Lake Rukwa,0,VWC,1992.0,other,vwc,never pay,soft,seasonal,shallow well,groundwater,other,2011,8,214,4.330733340286331,19.0
158,24123,2011-02-16 00:00:00,1827.0,35.77,-8.08149573,Rufiji,1,VWC,2009.0,handpump,vwc,never pay,soft,enough,machine dbh,groundwater,hand pump,2011,2,44,5.993961427306569,2.0
159,58551,2011-04-09 00:00:00,794.8941593781286,35.95,-6.14209678,Wami / Ruvu,1,VWC,2000.0,motorpump,vwc,per bucket,soft,dry,machine dbh,groundwater,communal standpipe multiple,2011,4,96,5.017279836814924,11.0
160,17132,2011-03-17 00:00:00,137.0,38.95,-6.81055717,Wami / Ruvu,1,Water authority,2007.0,motorpump,vwc,per bucket,soft,enough,river,surface,communal standpipe multiple,2011,3,73,0.6931471805599453,4.0
161,3027,2013-02-09 00:00:00,1345.0,30.87,-3.37881268,Lake Tanganyika,1,VWC,2010.0,submersible,vwc,unknown,soft,insufficient,machine dbh,groundwater,communal standpipe,2013,2,768,5.5254529391317835,3.0
162,2651,2013-02-14 00:00:00,1444.0,34.71,-5.19063734,Internal,1,VWC,1960.0,motorpump,vwc,unknown,unknown,dry,machine dbh,groundwater,communal standpipe,2013,2,773,0.6931471805599453,53.0
163,25998,2013-01-27 00:00:00,212.0,39.67,-10.8580047,Ruvuma / Southern Coast,1,Water Board,1982.0,submersible,vwc,never pay,soft,dry,machine dbh,groundwater,communal standpipe multiple,2013,1,755,5.707110264748875,31.0
164,63400,2013-03-25 00:00:00,1266.0,36.99,-3.25011669,Pangani,1,WUA,2011.0,gravity,wua,unknown,soft,insufficient,rainwater harvesting,surface,communal standpipe multiple,2013,3,812,6.2166061010848646,2.0
165,50028,2011-04-04 00:00:00,885.3821656050956,36.0,-6.21749098,Wami / Ruvu,1,VWC,1997.0,motorpump,vwc,monthly,soft,dry,machine dbh,groundwater,communal standpipe,2011,4,91,5.017279836814924,14.0
166,67897,2013-02-21 00:00:00,910.0,36.93,-3.57466784,Pangani,1,other,2000.0,handpump,wug,unknown,salty,insufficient,shallow well,groundwater,hand pump,2013,2,780,5.303304908059076,13.0
167,21425,2011-08-10 00:00:00,1392.6816976127325,33.24,-2.90287945,Lake Victoria,1,VWC,1972.0,handpump,vwc,never pay,unknown,unknown,machine dbh,groundwater,hand pump,2011,8,219,5.303304908059076,39.0
168,71756,2012-10-20 00:00:00,2015.6363636363637,33.24,-3.85032443,Internal,1,WUG,2003.0,handpump,wug,never pay,soft,seasonal,shallow well,groundwater,hand pump,2012,10,656,5.198497031265826,9.0
169,16862,2013-03-24 00:00:00,1285.0,37.04,-3.19868895,Pangani,1,Water Board,2009.0,gravity,water board,monthly,soft,enough,spring,groundwater,communal standpipe,2013,3,811,0.6931471805599453,4.0
170,15420,2011-04-18 00:00:00,1570.0,35.1,-9.19269342,Rufiji,1,VWC,1994.0,gravity,vwc,never pay,soft,dry,river,surface,communal standpipe,2011,4,105,3.4339872044851463,17.0
171,47784,2011-08-03 00:00:00,1120.5115870153782,31.81,-1.30123857,Lake Victoria,1,VWC,1998.0,gravity,vwc,never pay,soft,insufficient,rainwater harvesting,surface,communal standpipe,2011,8,212,5.5254529391317835,13.0
172,712,2013-02-07 00:00:00,379.0,38.37,-10.93384583,Ruvuma / Southern Coast,1,Parastatal,2008.0,handpump,parastatal,per bucket,salty,enough,machine dbh,groundwater,hand pump,2013,2,766,5.017279836814924,5.0
173,54368,2011-08-10 00:00:00,781.0974300831444,33.38,-2.79280896,Lake Victoria,1,VWC,2000.0,other,vwc,never pay,soft,seasonal,shallow well,groundwater,other,2011,8,219,5.5254529391317835,11.0
174,2866,2011-07-05 00:00:00,1702.6666666666667,33.55,-9.22397853,Lake Nyasa,1,VWC,2003.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,7,183,4.02535169073515,8.0
175,51130,2012-10-07 00:00:00,1074.5,34.17,-3.83352987,Internal,1,Parastatal,2006.0,gravity,parastatal,never pay,soft,seasonal,rainwater harvesting,surface,communal standpipe,2012,10,643,6.199494460612144,6.0
176,27993,2011-03-14 00:00:00,1472.0,35.28,-5.19786904,Internal,1,VWC,1998.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2011,3,70,5.420534999272286,13.0
177,21621,2013-01-16 00:00:00,1160.0,30.43,-4.27598594,Lake Tanganyika,1,Water authority,1975.0,motorpump,vwc,never pay,soft,enough,shallow well,groundwater,communal standpipe multiple,2013,1,744,6.3818160174060985,38.0
178,66038,2011-03-04 00:00:00,40.0,38.97,-5.38462674,Pangani,0,Private operator,2007.0,submersible,private operator,per bucket,soft,seasonal,machine dbh,groundwater,communal standpipe,2011,3,60,2.833213344056216,4.0
179,42182,2011-03-23 00:00:00,-8.0,38.89,-6.51860869,Wami / Ruvu,1,Company,2008.0,submersible,private operator,per bucket,soft,enough,river,surface,communal standpipe,2011,3,79,3.9318256327243257,3.0
180,17694,2013-02-02 00:00:00,-21.0,39.98,-10.29469648,Ruvuma / Southern Coast,1,other,1985.0,other,vwc,unknown,soft,enough,machine dbh,groundwater,other,2013,2,761,5.707110264748875,28.0
181,57759,2011-02-20 00:00:00,1959.0,35.88,-8.228000699999999,Rufiji,1,VWC,2003.0,gravity,vwc,annually,soft,enough,river,surface,communal standpipe,2011,2,48,4.394449154672439,8.0
182,47978,2011-03-08 00:00:00,879.0,35.39,-7.65095641,Rufiji,1,VWC,1992.0,gravity,vwc,annually,soft,enough,spring,groundwater,communal standpipe,2011,3,64,0.6931471805599453,19.0
183,52359,2013-03-22 00:00:00,543.0,37.94,-4.57972323,Pangani,1,Water authority,2010.0,handpump,vwc,monthly,salty,enough,machine dbh,groundwater,hand pump,2013,3,809,6.447305862541213,3.0
184,69656,2011-03-04 00:00:00,1440.0,35.59,-7.80582548,Rufiji,1,VWC,1983.0,gravity,vwc,monthly,soft,dry,spring,groundwater,communal standpipe,2011,3,60,5.351858133476067,28.0
185,24086,2011-07-17 00:00:00,803.8181818181819,32.94,-8.99754687,Lake Rukwa,1,VWC,2006.0,handpump,vwc,on failure,soft,enough,shallow well,groundwater,hand pump,2011,7,195,5.5254529391317835,5.0
186,43579,2012-10-08 00:00:00,969.7511312217194,32.93,-3.57434542,Lake Victoria,1,WUG,1997.0,handpump,wug,never pay,soft,enough,shallow well,groundwater,hand pump,2012,10,644,5.170483995038151,15.0
187,43284,2013-03-28 00:00:00,1523.0,36.61,-3.30207819,Pangani,1,VWC,1970.0,other,vwc,never pay,soft,enough,machine dbh,groundwater,other,2013,3,815,5.017279836814924,43.0
188,2877,2011-03-15 00:00:00,1097.0,36.68,-6.87616383,Wami / Ruvu,1,VWC,1981.0,handpump,vwc,never pay,salty,dry,shallow well,groundwater,hand pump,2011,3,71,5.5254529391317835,30.0
189,21171,2013-01-23 00:00:00,1119.0,30.35,-4.8719301,Lake Tanganyika,1,Water authority,2007.0,handpump,vwc,never pay,salty,enough,shallow well,groundwater,hand pump,2013,1,751,5.771441123130016,6.0
190,40982,2011-03-16 00:00:00,1749.0,38.27,-4.6615608,Pangani,1,VWC,1985.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,3,72,0.6931471805599453,26.0
191,48396,2013-03-14 00:00:00,1287.0,36.76,-3.38737971,Pangani,1,VWC,2011.0,gravity,vwc,unknown,soft,enough,spring,groundwater,communal standpipe,2013,3,801,4.795790545596741,2.0
192,13323,2011-08-24 00:00:00,1078.2878367386031,33.65,-2.80046063,Lake Victoria,1,other,1998.0,handpump,vwc,never pay,salty,insufficient,shallow well,groundwater,hand pump,2011,8,233,5.351858133476067,13.0
193,28467,2011-03-14 00:00:00,1554.0,34.74,-8.92088215,Rufiji,1,VWC,2010.0,gravity,vwc,annually,soft,enough,spring,groundwater,communal standpipe,2011,3,70,4.189654742026425,1.0
194,2768,2013-02-08 00:00:00,1728.0,35.09,-4.15189715,Internal,1,VWC,2006.0,motorpump,vwc,per bucket,soft,enough,machine dbh,groundwater,communal standpipe,2013,2,767,5.389071729816501,7.0
195,73593,2011-04-06 00:00:00,1100.5525838950496,33.25,-8.089335499999999,Lake Rukwa,1,VWC,1988.0,handpump,vwc,per bucket,soft,enough,shallow well,groundwater,hand pump,2011,4,93,5.017279836814924,23.0
196,65164,2013-02-24 00:00:00,738.0,36.34,-11.17829173,Ruvuma / Southern Coast,1,Parastatal,2007.0,handpump,parastatal,on failure,soft,insufficient,shallow well,groundwater,hand pump,2013,2,783,6.55250788703459,6.0
197,69976,2013-02-12 00:00:00,848.0,35.98,-10.55154627,Rufiji,1,WUG,1990.0,other,wug,on failure,soft,enough,shallow well,groundwater,other,2013,2,771,4.394449154672439,23.0
198,52145,2013-02-12 00:00:00,319.0,38.99,-10.50802015,Ruvuma / Southern Coast,1,VWC,1995.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2013,2,771,3.713572066704308,18.0
199,49259,2013-03-21 00:00:00,1233.0,36.98,-3.2681787,Pangani,1,VWC,1963.0,gravity,vwc,unknown,soft,insufficient,spring,groundwater,communal standpipe,2013,3,808,4.795790545596741,50.0
200,23542,2011-03-01 00:00:00,1642.0,35.54,-7.91925731,Rufiji,1,VWC,1982.0,gravity,vwc,per bucket,soft,enough,spring,groundwater,communal standpipe,2011,3,57,0.6931471805599453,29.0
201,69848,2011-03-28 00:00:00,706.0,37.44,-5.82951489,Wami / Ruvu,1,VWC,1996.0,handpump,vwc,never pay,soft,insufficient,shallow well,groundwater,hand pump,2011,3,84,0.6931471805599453,15.0
202,9305,2011-03-06 00:00:00,1672.0,35.09,-9.56048826,Lake Nyasa,1,VWC,1998.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,3,62,3.1780538303479458,13.0
203,14359,2011-03-26 00:00:00,1371.0,38.52,-4.7781112,Pangani,1,VWC,1972.0,gravity,vwc,never pay,soft,enough,spring,groundwater,communal standpipe,2011,3,82,0.6931471805599453,39.0
204,28925,2011-07-17 00:00:00,1155.0,31.64,-1.42713263,Lake Victoria,1,VWC,2009.0,gravity,vwc,never pay,unknown,dry,spring,groundwater,communal standpipe,2011,7,195,6.111467339502679,2.0
205,21243,2013-02-22 00:00:00,1008.0,35.08,-10.7961727,Ruvuma / Southern Coast,1,VWC,2012.0,gravity,vwc,unknown,unknown,dry,spring,groundwater,communal standpipe,2013,2,781,0.6931471805599453,1.0
206,10616,2013-01-24 00:00:00,372.0,38.64,-10.2773797,Ruvuma / Southern Coast,1,VWC,1988.0,handpump,vwc,never pay,salty,insufficient,machine dbh,groundwater,hand pump,2013,1,752,5.942799375126701,25.0
207,73667,2013-02-12 00:00:00,1474.0,34.45,-4.4015942,Internal,1,VWC,1996.0,handpump,vwc,never pay,soft,enough,machine dbh,groundwater,hand pump,2013,2,771,5.278114659230517,17.0
208,20566,2012-10-28 00:00:00,1293.0,33.89,-1.66592514,Lake Victoria,1,VWC,2011.0,handpump,vwc,monthly,soft,enough,machine dbh,groundwater,hand pump,2012,10,664,5.860786223465865,1.0
209,63711,2013-11-03 00:00:00,1428.0,36.85,-3.14633698,Internal,1,VWC,2009.0,submersible,wug,monthly,soft,insufficient,machine dbh,groundwater,communal standpipe,2013,11,1035,5.209486152841421,4.0
210,72840,2013-01-23 00:00:00,501.0,37.75,-9.5396571,Ruvuma / Southern Coast,1,VWC,2012.0,handpump,vwc,unknown,soft,enough,machine dbh,groundwater,hand pump,2013,1,751,5.860786223465865,1.0
211,31651,2011-04-14 00:00:00,777.6598929826946,37.16,-6.25308769,Wami / Ruvu,1,VWC,1984.0,submersible,vwc,per bucket,soft,enough,machine dbh,groundwater,communal standpipe,2011,4,101,4.0943445622221,27.0
212,3782,2013-03-26 00:00:00,1521.0,34.82,-11.10710636,Lake Nyasa,1,WUG,2005.0,gravity,wug,unknown,soft,enough,spring,groundwater,communal standpipe,2013,3,813,4.110873864173311,8.0
213,6799,2012-12-13 00:00:00,1153.0,33.68,-1.69114438,Lake Victoria,0,VWC,1998.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2012,12,710,5.5254529391317835,14.0
214,21402,2013-02-22 00:00:00,1604.0,37.66,-3.71814886,Pangani,1,WUA,1972.0,gravity,wua,monthly,soft,enough,spring,groundwater,communal standpipe,2013,2,781,3.044522437723423,41.0
215,35390,2013-03-03 00:00:00,1198.0,37.48,-3.34092018,Pangani,1,Water Board,2008.0,gravity,water board,per bucket,soft,enough,spring,groundwater,communal standpipe,2013,3,790,3.58351893845611,5.0
216,12636,2013-01-24 00:00:00,1517.896841720371,32.42,-3.53829537,Lake Tanganyika,1,other,2006.0,submersible,unknown,unknown,unknown,unknown,machine dbh,groundwater,other,2013,1,752,3.713572066704308,7.0
217,36887,2013-02-18 00:00:00,1217.0,38.01,-4.26044985,Pangani,1,VWC,2002.0,gravity,vwc,never pay,soft,insufficient,spring,groundwater,communal standpipe multiple,2013,2,777,6.345636360828596,11.0
218,20086,2011-02-27 00:00:00,106.0,38.9,-6.83863068,Wami / Ruvu,1,VWC,2008.0,other,vwc,per bucket,soft,insufficient,shallow well,groundwater,hand pump,2011,2,55,3.9318256327243257,3.0
219,5634,2013-01-24 00:00:00,1274.9747648035418,32.8,-4.20735891,Lake Tanganyika,0,VWC,1989.0,handpump,vwc,never pay,soft,enough,shallow well,groundwater,hand pump,2013,1,752,4.61512051684126,24.0
220,48029,2012-11-09 00:00:00,809.8333333333334,34.34,-3.15236862,Internal,1,WUG,1998.0,handpump,wug,never pay,soft,enough,shallow well,groundwater,hand pump,2012,11,676,5.786897381366708,14.0
221,29927,2012-10-27 00:00:00,1444.6333333333332,32.38,-3.83717122,Lake Tanganyika,1,other,2007.0,other,wug,unknown,milky,insufficient,shallow well,groundwater,other,2012,10,663,6.054439346269371,5.0
222,2930,2013-02-27 00:00:00,960.0,35.38,-10.71445129,Ruvuma / Southern Coast,1,VWC,1977.0,gravity,vwc,monthly,soft,enough,river,surface,communal standpipe,2013,2,786,5.62040086571715,36.0
223,41800,2011-03-22 00:00:00,434.0,38.07,-4.65458656,Pangani,1,VWC,2007.0,submersible,vwc,monthly,soft,enough,river,surface,communal standpipe,2011,3,78,3.58351893845611,4.0
224,68349,2013-02-01 00:00:00,1097.0,30.21,-4.77966637,Lake Tanganyika,1,Water authority,1989.0,handpump,vwc,monthly,soft,enough,machine dbh,groundwater,hand pump,2013,2,760,7.783640596221253,24.0
225,61678,2012-10-27 00:00:00,1203.9956014008958,32.1,-4.93811546,Lake Tanganyika,1,VWC,2004.0,submersible,vwc,never pay,soft,dry,machine dbh,groundwater,communal standpipe,2012,10,663,5.707110264748875,8.0
226,30270,2011-11-03 00:00:00,2260.0,34.39,-9.28989206,Lake Nyasa,1,VWC,1996.0,gravity,vwc,on failure,soft,enough,spring,groundwater,communal standpipe,2011,11,304,3.9318256327243257,15.0
227,4678,2013-02-22 00:00:00,788.0,37.35,-3.35258803,Pangani,1,Water authority,2008.0,gravity,water authority,per bucket,soft,insufficient,spring,groundwater,communal standpipe,2013,2,781,0.6931471805599453,5.0
228,9392,2011-03-14 00:00:00,455.98724202626687,36.42,-5.64326973,Wami / Ruvu,1,VWC,1974.0,motorpump,vwc,per bucket,salty,dry,machine dbh,groundwater,communal standpipe multiple,2011,3,70,0.6931471805599453,37.0
229,20735,2011-02-03 00:00:00,1600.0,35.0,-8.94881081,Rufiji,1,VWC,2010.0,rope pump,vwc,on failure,soft,enough,hand dtw,groundwater,hand pump,2011,2,31,4.795790545596741,1.0
230,49300,2012-10-16 00:00:00,1288.0,34.02,-1.6122602,Lake Victoria,1,VWC,1975.0,gravity,vwc,unknown,soft,enough,machine dbh,groundwater,communal standpipe multiple,2012,10,652,3.713572066704308,37.0
231,70339,2011-08-02 00:00:00,1108.3252458910351,33.41,-2.6087623,Lake Victoria,1,VWC,1998.0,motorpump,vwc,per bucket,soft,enough,machine dbh,groundwater,communal standpipe,2011,8,211,5.351858133476067,13.0
